study_arm,TrialID,url,Scientific_title,Conditions,Date_enrollment_format,control_arm,randomisation,blinding,subject_blind,caregiver_blind,investigator_blind,outcome_blind,analyst_blind,prospective,Source_registry,phase_clean,region_Africa,region_N_America,region_L_America,region_Asia,region_Europe,region_Oceania,multicentre,primary_purpose,sponsor_type,sample_size,vaccine,conventional,traditional,Bridging_flag,Study_design,Day_inferred,Date_registration_format,Phase,Public_title,Countries,Primary_sponsor,Interventions
im,NCT03582007,https://clinicaltrials.gov/show/NCT03582007,"A Multicenter, Open Label, Sponsor Blinded, Randomized, Active Controlled, Parallel Group, Pivotal Study to Evaluate the Efficacy, Safety, and Tolerability of Murepavadin Given With Ertapenem Versus an Anti-pseudomonal-ß-lactam-based Antibiotic in Adult Subjects With Nosocomial Pneumonia Suspected or Confirmed to be Due to Pseudomonas Aeruginosa",Pneumonia,2018-10-22,Yes,Yes,Yes,No,No,No,Yes,No,Yes,CT.gov,Phase 3,No,Yes,No,Yes,Yes,No,Yes,Treatment,industry,2,NA,Yes,NA,PER-054-18,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Single (Outcomes Assessor).,FALSE,2018-06-27,Phase 3,Pivotal Study in Nosocomial Pneumonia Suspected or Confirmed to be Due to Pseudomonas,United States;Czechia;France;Israel;Czechia;France;Israel;United States,Polyphor Ltd.,Drug: Murepavadin;Drug: One anti-pseudomonal antibiotic
im,NCT03883113,https://clinicaltrials.gov/show/NCT03883113,Efficacy of MVA-NP+M1 in the Influenza H3N2 Human Challenge Model,Influenza,2019-06-03,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,CT.gov,Phase 2,No,No,No,No,Yes,No,NA,Prevention,industry,145,NA,NA,NA,FALSE,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",FALSE,2019-02-21,Phase 2,Efficacy of MVA-NP+M1 in the Influenza H3N2 Human Challenge Model,Belgium,Vaccitech Limited,Biological: MVA-NP+M1;Biological: Saline;Biological: H3N2 (A/Belgium/2417/2015)
im,NCT03103490,https://clinicaltrials.gov/show/NCT03103490,18F-FSPG PET/MRI or PET/CT Imaging of Cardiac Sarcoidosis or Inflammation,Cardiac Sarcoidosis;Myocardial Inflammation,2017-08-02,Yes,No,No,No,No,No,No,No,Yes,CT.gov,Phase 2,No,Yes,No,No,No,No,NA,Other,non_industry,50,NA,NA,NA,FALSE,Allocation: Non-Randomized. Intervention model: Parallel Assignment. Primary purpose: Diagnostic. Masking: None (Open Label).,FALSE,2017-03-10,Phase 2,18F-FSPG PET/MRI or PET/CT Imaging of Cardiac Sarcoidosis or Inflammation,United States,Stanford University,Drug: 18F-FSPG
im,NCT04208945,https://clinicaltrials.gov/show/NCT04208945,The Effect of Nebulized Colistin on the Incidence of Gram Negative Bacterial Ventilator Associated Pneumonia in Intensive Care Unit Patients.,"Pneumonia, Ventilator-associated;Gram-Negative Pneumonia",2019-12-01,Yes,Yes,No,No,No,No,No,No,Yes,CT.gov,Unreported,No,No,No,No,Yes,No,NA,Prevention,non_industry,152,NA,NA,NA,FALSE,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: None (Open Label).,TRUE,2019-11-25,N/A,Nebulized Colistin for Gram Negative VAP Prevention.,Greece,University of Thessaly,Drug: Colistin
im,NCT03989531,https://clinicaltrials.gov/show/NCT03989531,"Investigator-initiated, Placebo-controlled, Double-blind, Multi-center, Randomized Trial to Assess the Efficacy and Safety of Adrecizumab in Subjects With Cardiogenic Shock",Cardiogenic Shock;Endothelial Dysfunction,2019-04-04,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,CT.gov,Phase 3,No,No,No,No,Yes,No,Yes,Treatment,investigator,150,NA,Yes,NA,FALSE,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",FALSE,2019-06-17,Phase 2/Phase 3,Adrecizumab in Cardiogenic Shock,Germany,Dr. med. Mahir Karakas,Biological: Adrecizumab;Drug: Placebo
im,NCT03371498,https://clinicaltrials.gov/show/NCT03371498,Procollagen-3 Driven Corticosteroids for Persistent Acute Respiratory Distress Syndrome,Persistent ARDS,2018-12-27,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,CT.gov,Phase 3,No,No,No,No,Yes,No,NA,Treatment,non_industry,356,NA,NA,NA,FALSE,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Triple (Participant, Care Provider, Investigator).",FALSE,2017-11-30,Phase 3,Procollagen-3 Driven Corticosteroids for Persistent Acute Respiratory Distress Syndrome,France,Assistance Publique Hopitaux De Marseille,Drug: Methylprednisolone;Drug: Methylprednisolone placebo
im,NCT03172988,https://clinicaltrials.gov/show/NCT03172988,Impact of Perioperative Dexamethasone and Flurbiprofen Axetil on Long-term Survival After Surgery for Non-small Cell Lung Cancer: A 2x2 Factorial Randomized Controlled Trial,"Carcinoma, Non-Small-Cell Lung;Surgery;Dexamethasone;Flubiprofen Axetil;Long-term Effects Secondary to Cancer Therapy in Adults",2017-08-02,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,CT.gov,Phase 4,No,No,No,Yes,No,No,NA,Other,non_industry,126,NA,Yes,NA,FALSE,"Allocation: Randomized. Intervention model: Factorial Assignment. Primary purpose: Supportive Care. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",FALSE,2017-05-30,Phase 4,"Dexamethasone, Flurbiprofen Axetil and Long-term Survival After Lung Cancer Surgery",China,Peking University First Hospital,Drug: Dexamethasone;Drug: Normal saline;Drug: Flurbiprofen axetil;Drug: Lipid microsphere
im,NCT02939742,https://clinicaltrials.gov/show/NCT02939742,Does a Repeat Course of Antenatal Corticosteroids in Pregnant Women With Preterm Premature Rupture of Membranes Decrease Neonatal Morbidity?,PPROM;Respiratory Distress Syndrome in Premature Infants,2016-11-01,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,CT.gov,Phase 3,No,Yes,No,No,No,No,NA,Treatment,non_industry,98,NA,Yes,NA,FALSE,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",TRUE,2016-09-23,Phase 2/Phase 3,Does a Rescue Course of Betamethasone in Pregnant Women With PPROM Decrease Neonatal Morbidity?,United States,"The University of Texas Medical Branch, Galveston",Drug: Betamethasone;Drug: Placebo
im,NCT03020537,https://clinicaltrials.gov/show/NCT03020537,"U19 Influenza Immunity: Protective Mechanisms Against a Pandemic Respiratory Virus. Project 1: B-cell Immunity to Influenza. Technical Development Project 1: Measuring the Immunome: Genomic Approaches to B-cell Repertoire- Year 5, 2013",Influenza;Influenza;Influenza,2013-10-01,Yes,No,No,No,No,No,No,No,No,CT.gov,Phase 4,Unreported,Unreported,Unreported,Unreported,Unreported,Unreported,NA,Other,non_industry,8,Yes,NA,NA,FALSE,Allocation: Non-Randomized. Intervention model: Parallel Assignment. Primary purpose: Basic Science. Masking: None (Open Label).,TRUE,2017-01-11,Phase 4,"B-cell Immunity to Influenza (SLVP017)- Year 5, 2013",NULL,Stanford University,Biological: Fluzone;Biological: Fluzone;Biological: Fluzone
im,NCT03038776,https://clinicaltrials.gov/show/NCT03038776,"A Randomised, Controlled, Phase 1 Study in Healthy Adults to Evaluate the Immunogenicity and Safety of a Recombinant H7 Hemagglutinin Influenza Vaccine","Influenza, Avian",2017-01-01,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,CT.gov,Phase 1,No,No,No,No,No,Yes,NA,Prevention,industry,150,NA,NA,NA,FALSE,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",TRUE,2017-01-30,Phase 1,Recombinant H7 Hemagglutinin Influenza Vaccine Trial,Australia,Vaxine Pty Ltd,Biological: Recombinant influenza hemagglutinin
im,NCT03900988,https://clinicaltrials.gov/show/NCT03900988,"A Randomized, Double Blind, Placebo Controlled Trial of Intravenous N-acetylcysteine and Oseltamivir Versus Intravenous 5% Dextrose and Oseltamivir in Adults Hospitalized With Influenza Complicated by Lower Respiratory Tract Infection.",Influenza,2020-10-01,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,CT.gov,Phase 4,Unreported,Unreported,Unreported,Unreported,Unreported,Unreported,NA,Treatment,non_industry,160,NA,NA,NA,FALSE,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Triple (Participant, Care Provider, Outcomes Assessor).",FALSE,2019-03-31,Phase 4,Intravenous N-acetylcysteine and Oseltamivir Versus Oseltamivir in Adults Hospitalized With Influenza and Pneumonia,NULL,Chinese University of Hong Kong,Drug: N-acetyl cysteine;Drug: 5% Dextrose
im,NCT03657719,https://clinicaltrials.gov/show/NCT03657719,"Open-labeled(Part 1), Single-group(Part 2), Randomized(Part 2), Double-blind(Part 2), Active-controlled(Part 2) Pharse II Clinical Trial to Evaluate Safety and Efficacy(Immunogenicity) of GC3114 in Elderly Healthy Subjects","Influenza, Human",2018-10-01,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,CT.gov,Phase 2,No,No,No,Yes,No,No,NA,Prevention,industry,105,NA,NA,NA,FALSE,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: Double (Participant, Investigator).",FALSE,2018-08-27,Phase 2,A Study to Evaluate the Safety and Efficacy(Immunogenicity) of GC3114 in Elderly Healthy Subjects,"Korea, Republic of",Green Cross Corporation,Biological: GC3114;Biological: GCFLU Quadrivalent
im,NCT03694808,https://clinicaltrials.gov/show/NCT03694808,Non-inferiority Study of Adjuvanted vs. High Dose Flu Vaccine in Residents of Long Term Care,Flu,2018-09-23,Yes,Yes,Yes,No,No,No,Yes,No,No,CT.gov,Phase 4,No,Yes,No,No,No,No,NA,Treatment,NA,500,Yes,NA,NA,FALSE,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Single (Outcomes Assessor).,FALSE,2018-09-26,Phase 4,FLUAD vs. FLUZONE HD Influenza Vaccine in Residents of Long Term Care,United States,David H. Canaday,Drug: Fluad Vaccine;Drug: Fluzone HD Vaccine
im,NCT03445468,https://clinicaltrials.gov/show/NCT03445468,Phase III Study to Evaluate Immunogenicity and Safety of 'Il-Yang Quadrivalent Seasonal Influenza Vaccine' in Healthy Korean Children and Adolescents,"Influenza, Human",2017-09-20,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,CT.gov,Phase 3,No,No,No,Yes,No,No,NA,Prevention,industry,379,Yes,NA,NA,FALSE,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: Double (Participant, Investigator).",FALSE,2017-08-08,Phase 3,Immunogenicity and Safety for 'IL-YANG Quadrivalent Influenza Vaccine' in Healthy Korean Children and Adolescents,"Korea, Republic of","Il-Yang Pharm. Co., Ltd.",Biological: IL-YANG Quadrivalent Influenza Vaccine;Biological: IL-YANG Flu Vaccine Pre-filled Syringe
im,NCT04136080,https://clinicaltrials.gov/show/NCT04136080,The Effect of Increasing the Mean Arterial Pressure on the Microcirculation and the Prognosis of Patients With Septic Shock,Septic Shock,2019-12-01,Yes,Yes,No,No,No,No,No,No,Yes,CT.gov,Unreported,Unreported,Unreported,Unreported,Unreported,Unreported,Unreported,NA,Treatment,non_industry,752,NA,NA,NA,FALSE,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: None (Open Label).,FALSE,2019-10-21,N/A,The Effect of Increasing the Mean Arterial Pressure on the Microcirculation and the Prognosis of Patients With Septic Shock,NULL,Fujian Provincial Hospital,Other: vasopressors
im,NCT03625687,https://clinicaltrials.gov/show/NCT03625687,Pan-genotypic Direct Acting Antiviral Therapy in Donor HCV-positive to Recipient HCV-negative Lung Transplant,Respiratory Failure;Hepatitis C,2019-02-05,No,No,No,No,No,No,No,No,Yes,CT.gov,Phase 4,No,Yes,No,No,No,No,NA,Prevention,non_industry,25,NA,NA,NA,FALSE,Allocation: N/A. Intervention model: Single Group Assignment. Primary purpose: Prevention. Masking: None (Open Label).,FALSE,2018-07-30,Phase 4,Pan-genotypic Direct Acting Antiviral Therapy in Donor HCV-positive to Recipient HCV-negative Lung Transplant,United States,Massachusetts General Hospital,Drug: Clinically prescribed direct acting antiviral (Mavyret or Epclusa) HCV treatment for 12 weeks
im,NCT02936895,https://clinicaltrials.gov/show/NCT02936895,The Effects of Vitamin D Supplementation in Respiratory Index of Severity in Children (RISC) of Hospitalized Patients With Community-acquired Pneumonia,Pneumonia;Pneumonia,2015-01-01,Yes,Yes,Yes,No,No,Yes,No,No,No,CT.gov,Phase 4,No,No,No,Yes,No,No,NA,Treatment,non_industry,100,NA,NA,Yes,FALSE,"Allocation: Randomized, Endpoint Classification: Efficacy Study, Intervention Model: Parallel Assignment, Masking: Double Blind (Subject, Investigator), Primary Purpose: Treatment",TRUE,2016-10-12,Phase 4,Vitamin D Supplementation and Respiratory Index of Severity in Children (RISC) in Pneumonia,"Iran, Islamic Republic of;Iran, Islamic Republic of",Hormozgan University of Medical Sciences,Drug: Vitamin D3;Drug: Placebo;Drug: Vitamin D3;Drug: Placebo
im,NCT03400735,https://clinicaltrials.gov/show/NCT03400735,Comparison of Cefdinir and Cefdinir/Clavulanic Acid Combination in Treatment of Acute Exacerbation of Chronic Bronchitis (AECB) and Community-acquired Pneumonia (CAP) in Adults,Acute Exacerbation of Chronic Bronchitis;Community-Acquired Pneumoniae,2017-11-01,Yes,Yes,No,No,No,No,No,No,Yes,CT.gov,Phase 4,No,No,No,Yes,No,No,NA,Treatment,NA,50,NA,NA,NA,FALSE,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: None (Open Label).,FALSE,2016-10-03,Phase 4,Comparison of Cefdinir and Cefdinir/Clavulanic Acid Combination in Adults,Turkey,Neutec Ar-Ge San ve Tic A.S,Combination Product: Cefdinir/clavulanic acide 300/125 mg film-coated tablets;Drug: Cefdinir 300Mg Capsule
im,NCT03546192,https://clinicaltrials.gov/show/NCT03546192,"Immunogenicity and Safety of Fluzone® Quadrivalent, Southern Hemisphere 2015 Formulation (Intramuscular Route)",Influenza,2015-06-17,Yes,No,No,No,No,No,No,No,No,CT.gov,Phase 4,No,No,No,Yes,No,No,NA,Prevention,industry,120,Yes,NA,NA,FALSE,Allocation: Non-Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: None (Open Label).,FALSE,2018-05-22,Phase 4,"Immunogenicity and Safety of Fluzone® Quadrivalent, Southern Hemisphere 2015 Formulation (Intramuscular Route)",Philippines,"Sanofi Pasteur, a Sanofi Company",Biological: Fluzone Quadrivalent Influenza Vaccine
im,NCT03858751,https://clinicaltrials.gov/show/NCT03858751,Pharmacological Activation of Hypoglossal Motor Nucleus for Obstructive Sleep Apnea Aim 2,Obstructive Sleep Apnea,2019-03-01,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,CT.gov,Phase 2,No,Yes,No,No,No,No,NA,Treatment,non_industry,16,NA,NA,NA,FALSE,"Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Treatment. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",FALSE,2019-02-27,Phase 1/Phase 2,Pharmacological Activation of HMN for OSA Aim 2,United States,Brigham and Women's Hospital,Drug: Placebo oral capsule;Drug: LTM1201AZ;Drug: LTM1201AT;Drug: LTM1201AG;Drug: LTM1201AD
im,NCT02972957,https://clinicaltrials.gov/show/NCT02972957,A Study of Intranasal Live Attenuated Influenza Vaccine Immunogenicity and Associations With the Nasopharyngeal Microbiome Among Children in the Gambia - The NASIMMUNE Study,Influenza,2017-01-30,Yes,Yes,Yes,No,No,No,Yes,No,Yes,CT.gov,Phase 4,Yes,No,No,No,No,No,NA,Prevention,non_industry,364,NA,Yes,NA,FALSE,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: Single (Outcomes Assessor).,FALSE,2016-11-17,Phase 4,A Study of Intranasal Live Attenuated Influenza Vaccine Immunogenicity and Associations With the Nasopharyngeal Microbiome Among Children in the Gambia,Gambia,London School of Hygiene and Tropical Medicine,Biological: Nasovac-S;Drug: Azithromycin
im,NCT03509662,https://clinicaltrials.gov/show/NCT03509662,Early High-dose Vitamin C in Post-cardiac Arrest Syndrome,Cardiac Arrest,2019-10-07,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,CT.gov,Phase 2,No,No,No,No,Yes,No,NA,Treatment,non_industry,270,NA,NA,Yes,FALSE,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",FALSE,2018-02-15,Phase 2,Vitamin C in Post-cardiac Arrest,Netherlands,VU University Medical Center,Drug: Vitamin C;Drug: Thiamine;Drug: Placebos
im,NCT02730624,https://clinicaltrials.gov/show/NCT02730624,Population Pharmacokinetics and Pharmacodynamics Study of Piperacillin/Tazobactam During Early Phase in Critically Ill Patients With Severe Sepsis,Early Phase of Severe Sepsis and Septic Shock;Early Phase of Severe Sepsis and Septic Shock;Early Phase of Severe Sepsis and Septic Shock;Early Phase of Severe Sepsis and Septic Shock,2014-03-01,No,No,No,No,No,No,No,No,No,CT.gov,Phase 4,No,No,No,Yes,No,No,NA,Treatment,NA,50,NA,NA,NA,FALSE,Intervention model: Single Group Assignment. Primary purpose: Treatment. Masking: None (Open Label).,TRUE,2016-02-24,Phase 4,Piperacillin/Tazobactam in Critically Ill Patients With Severe Sepsis and Septic Shock,Thailand;Thailand;Thailand;Thailand;Thailand,Sutep Jaruratanasirikul,Drug: Piperacillin-tazobactam;Drug: Piperacillin-tazobactam;Drug: Piperacillin-tazobactam;Drug: Piperacillin-tazobactam
im,NCT02918006,https://clinicaltrials.gov/show/NCT02918006,"Phase 2 Randomized, Controlled, Human Influenza A (H1N1) Challenge Study Following Administration of an Oral H1N1 HA Adenoviral-Vector Based Seasonal Influenza Vaccine and dsRNA Adjuvant to Healthy Adult Volunteers",Influenza,2016-08-31,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,CT.gov,Phase 2,No,Yes,No,No,No,No,NA,Prevention,NA,179,Yes,NA,NA,FALSE,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",FALSE,2016-09-26,Phase 2,A Phase 2 Influenza A Challenge Study Following Oral Administration of an H1N1 HA Ad-Vector Seasonal Flu Vaccine,United States,Vaxart,Biological: VXA-A1.1;Biological: Fluzone®;Other: Placebo Tablets;Other: Saline Solution for Placebo IM Injection
im,NCT03497845,https://clinicaltrials.gov/show/NCT03497845,"Randomized, Double-Blinded, Phase 2 Study to Assess Safety and Immunogenicity of Homologous and Heterologous Prime-Boost Vaccination Strategies With Stockpiled Inactivated Monovalent Influenza A(H5) Vaccines Administered Intramuscularly With Either AS03 or MF59® as Adjuvant","Influenza A Virus, H5N1 Subtype",2018-03-15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,CT.gov,Phase 2,No,Yes,No,No,No,No,NA,Prevention,NA,720,NA,NA,NA,FALSE,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",FALSE,2018-03-13,Phase 2,Assess the Safety & Immunogenicity of Prime-Boost Vaccination Strategies Using H5Nx Virus Vaccine Adjuvanted With AS03 or MF59,United States,Biomedical Advanced Research and Development Authority,Biological: VN;Biological: IN;Biological: dk/BANG;Biological: gf/WA;Biological: bhg/QL;Biological: AS03 adjuvant;Biological: MF59 adjuvant
im,NCT04020003,https://clinicaltrials.gov/show/NCT04020003,A Clinical Study on Levosimendan Improvement of Prognosis of ARDS Patients by Optimizing Pulmonary Hemodynamics,"ARDS, Human",2019-07-01,No,No,No,No,No,No,No,No,No,CT.gov,Phase 3,No,No,No,Yes,No,No,NA,Treatment,non_industry,120,NA,NA,NA,FALSE,Intervention model: Single Group Assignment. Primary purpose: Treatment. Masking: None (Open Label).,FALSE,2019-07-02,Phase 3,A Clinical Study on Levosimendan Improvement of Prognosis of ARDS Patients by Optimizing Pulmonary Hemodynamics,China,Shenzhen Second People's Hospital,Drug: Levosimendan
