study_arm,TrialID,url,Interventions,vaccine,conventional,traditional
covid,CTRI/2020/07/026529,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=45475,"Intervention1: Eflornithine: Treatment arm 1: Dose 2.5g, Oral solution administered every 6 hours + Standard of Care (SoC) excluding antimalarials and antivirals<br>Treatment arm 2: Dose 5.0, oral solution administered every 6 hours + Standard of Care (SoC) excluding antimalarials and antivirals.<br>Control Intervention1: Standard Of Care (SoC): SoC including antimalarials, antivirals and macrolides.<br>",NA,NA,NA
covid,CTRI/2020/07/026534,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=45137,Intervention1: PICOVRID syrup along with standard care: PICOVRID syrup 10 ml once a day along with standard care for 14 days<br>Control Intervention1: Standard care: Standard care for 14 days<br>,NA,NA,NA
covid,CTRI/2020/07/026570,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=45007,Intervention1: Cap. IP: Ayurvedic formulation to be taken twice daily in addition to standard of care<br>Control Intervention1: Placebo: Capsule to be taken twice daily in addition to standard of care<br>,NA,NA,Yes
covid,CTRI/2020/07/026575,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=45500,Intervention1: Cap of Sahadevi Powder: Dose 2 cap[1gm powder] <br>Frequency Thrice daily with warm water after food<br>route of administration oral<br>Duration of therapy 15 days<br>Control Intervention1: Cap placebo [wheat powder 500 mg]  <br>Dose 2 capsule <br>Frequency three times a day<br>Route of administration Oral<br>Duration 15 days <br>: Standard care as per modern sciences<br><br>,NA,NA,NA
covid,CTRI/2020/07/026705,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=45088,Intervention1: Group I : (Ayurveda as add-on to standard care as per: guidelines)<br>AYUSH 64<br>Dose		2 capsules (500 mg each) thrice  daily<br>Dosage form 		Capsules/Tablets <br>Route of Administration	Oral<br>Time of Administration	Thrice a day after food<br>Anupana		Water 	<br>Duration of therapy	1 month<br><br>Control Intervention1: Group-II: <br>Conventional standard therapy as per ICMR/WHO guidelines<br><br>,NA,NA,Yes
covid,CTRI/2020/07/026922,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=45909,"Intervention1: Ayurveda Drug intervention for 10 days: Vyaghryadi kwatha <br>	50  ml twice a day<br><br>Samshamani Vati <br>	2 tablets 500 mg each twice daily<br>Ashwagandha (Withania somniferum)<br>	2gm in powdered form, once daily with warm water.<br>Rasona Kalka 	1gm once daily with warm water.<br><br><br><br><br>Intervention2: biochemical markers: Haemogram, Platelet count, TLC, DLC, Haemoglobin and ESR.<br>Blood Sugar level<br>C-Reactive Protein<br>Liver Function Test<br>Kidney Function Test<br>Ferritin<br>D-Dimer<br>LDH<br>Selected Cytokines: Gamma Interferon, Tumor Necrosis factor (Alpha and Beta), Interleukin-6.<br>Nasal and Throat swab for specific test for COVID 19 based on RT-PCR.<br><br>Control Intervention1: Not applicalble: Not applicable<br>",NA,Yes,Yes
covid,CTRI/2020/08/027043,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43175,Intervention1: Mesenchymal Stem Cells: Mesenchymal Stem cells derived from umbilical cord and placenta<br>Control Intervention1: Not Applicable: Not Applicable<br>,NA,Yes,NA
covid,CTRI/2020/08/027061,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=45729,Intervention1: Immunocin Î± 1.6 mg: Two subcutaneous injections of 1.6 mg TÎ±1 TID per day for at least seven consecutive days.<br>Control Intervention1: Not Applicable: Not Applicable<br>,NA,Yes,NA
covid,CTRI/2020/08/027284,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=46679,"Intervention1: Aceinavir (1 gram uncoated tablet): Arm A would enroll 22 moderately symptomatic COVID-19 subjects treated with Aceinavir (Investigational Product) and Standard of Care (SoC). <br>Dose is 4 tablets thrice daily till end of clinical recovery or as per the discretion of clinical investigator<br>Control Intervention1: Standard of Care (SoC): Arm B would enroll 22 moderately symptomatic COVID-19 subjects treated with SoC.<br>The Standard of Care(SoC) will be as per the local hospital protocol and as per recommendations / guidelines by the respective authorities (Ministry of Health and Family Welfare, CDC and USFDA) whichever fits best at the time of initiation of this study. This will also be followed by the best supportive care guidelines recommended by the authorities (Ministry of Health and Family Welfare, CDC and USFDA).<br>",NA,Yes,NA
covid,CTRI/2020/08/027345,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=45932,Intervention1: Daclatasvir and Sofosbuvir: FDC of Daclatasvir (60mg) and Sofosbuvir (400mg) <br>To be given once a day for 14 days<br>Intervention2: Ledipasvir and Sofosbuvir: FDC of Ledipasvir (90mg) and Sofosbuvir (400mg) to be given once a day for 14 days<br>Control Intervention1: Standard of care: standard of care<br>,NA,Yes,NA
covid,CTRI/2020/08/027346,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=46229,"Intervention1: Ayush-64, Agasthya Haritaki, Anu taila Nasal drops: AYUSH-64 500 mg Tablets Oral<br>Twice a day 2 hrs after food<br>Lukewarm water for 10 days<br>Agasthya Haritaki Avleha 5 gm<br><br>Oral<br>Twice a day 2 hrs before food Lukewarm water for 10 days<br>Anu taila 2 drops<br>Oil Nasal instillation<br>Twice a day for 10 days<br>Intervention2: Broncho-T Granules: 50 ml<br>Decoction Oral Thrice a day 1 hrs before food Lukewarm water<br>for 10 days<br>Control Intervention1: Standard conventional treatment as per ICMR guidelines: Symptomatic care<br>",NA,NA,Yes
covid,CTRI/2020/08/027501,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44303,"Intervention1: Nuvastaticâ?¢ (C5OSEW5050ESA): Nuvastaticâ?¢ (C5OSEW5050ESA) in the form of powder to be reconstituted in water to be consumed thrice daily (morning, afternoon and evening (one sachet each) to be taken for 14days.<br>Control Intervention1: Placebo: Placebo in the form of powder to be reconstituted in water to be consumed thrice daily (morning, afternoon and evening (one sachet each) to be taken for 14days.<br>",NA,NA,NA
covid,CTRI/2020/09/027622,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=46908,"Intervention1: Estradiol valerate, standard care: Study group will receive Estradiol Valerate orally 2 mg once a day  for 7 days along with standard care as an adjunctive therapy.<br>Control group will receive only standard care.<br><br><br>Control Intervention1: Standard care: Control group will receive only standard care.<br>",NA,NA,NA
covid,CTRI/2020/09/027775,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=47367,"Intervention1: ES16001: Elaeocarpus sylvestris var. ellipticus extract <br>Dosage Regimen: 480 mg per day orally for 10 days<br>Control Intervention1: Standard of care treatment plus placebo: Standard of care treatment as per the revised clinical management protocol for COVID-19 as issued by Govt of India, MoHFW for 10 days.<br>",NA,NA,NA
covid,CTRI/2020/09/027938,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=47586,Intervention1: Particle Life Sciences Formulation Capsules: Each capsule to be consumed orally twice a day immediately after meals for 10<br>days<br>Control Intervention1: Standard Treatment protocol designed by MOHFW/ICMR: Tab. Hydroxychloroquine (400 mg) BD on 1st day followed by<br>200 mg BD for 4 days; Azithromycin 500 mg 1-0-0 for 3 days (if needed); and Vitamin support for 10 days<br>,NA,Yes,Yes
covid,CTRI/2020/09/028043,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=47443,"Intervention1: Vasa Ghana (Aqueous extract of Adhatoda<br>vasica),: <br> The Asymptomatic OR/and Mild symptomatic COVID19 RT-PCR swab test<br>positive will be administered Vasa Ghana (whole water soluble extract): 500mg BD 15<br>min. before meals<br>for 14 days<br>Intervention2: Ayurvediic: Guduchi Ghana (Aqueous extract of Tinospora cordifolia)<br>Intervention3: Ayurvedic: Vasa-Guduchi<br>Ghana (Aqueous extract of Adhatoda vasica  Tinospora cordifolia combined)<br>Intervention4: Guduchi Ghana (Aqueous extract of Tinospora cordifolia): 	 <br>The Asymptomatic OR/and Mild symptomatic COVID19 RT-PCR swab test<br>positive will be administered Guduchi Ghana (whole water soluble extract): 500mg BD<br>15 min. before meals for 14 days<br>Intervention5: Vasa- Guduchi Ghana (whole water soluble extract):<br>500mg (250 mg each of Vasa and Guduchi): The Asymptomatic OR/and Mild symptomatic COVID19 RT-PCR swab test<br>positive will be administered Vasa- Guduchi Ghana (whole water soluble extract):<br>500mg (250 mg each of Vasa and Guduchi) BD 15 min. before meals for 14 days<br>",NA,NA,Yes
covid,CTRI/2020/10/028231,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=47237,Intervention1: KETOJI: Ketoji is liquid containing 25 gm of Beta-hydroxybuterate (BHB) i.e. 41.6% BHB esters and 57.39% solvent (Water) with no added salts or acids.<br>Control Intervention1: NA: NA<br>,NA,NA,NA
covid,CTRI/2020/10/028253,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=47986,"Intervention1: Thalidomide: Drug - Thalidomide<br>Dose - 100 mg, single tablet <br>Frequency - Once daily<br>Route of administration - Oral<br>Duration of therapy - 7 days<br>Control Intervention1: N/A: N/A<br>",NA,NA,NA
covid,CTRI/2020/10/028326,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48214,"Intervention1: Mycobacterium Indicus Pranii (MIP) Vaccine<br>: 0.3 ml intradermal on either deltoid for three days in critically ill subjects with COVID-19 disease<br>Intervention2: Mycobacterium Indicus Pranii (MIP) Vaccine: 0.1ml intradermal on both deltoids on day 1, followed by randomization to receive 0.1 ml on day 30, in 30 health care workers or close contacts of COVID-19 patients<br>Control Intervention1: Non-vaccinated health care workers: Till end of study<br>",Yes,NA,NA
covid,CTRI/2020/10/028471,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48593,"Intervention1: Immune-combination of Devadaaru, Aswagandha, Yashthimadu and Jeevanthi which are already proven drugs: 6 drops in 50 ml of water every 4 hours <br>Administered for 15 days<br><br>Control Intervention1: placebo-distilled water: 6 drops in 50 ml of water every 4 hours <br>administered for 15 days<br><br>",NA,NA,NA
covid,CTRI/2020/10/028581,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=47042,"Intervention1: Budesonide, Local standard of care: Budesonide Rotacaps 200 mcg BD for 10 - 14 days depending on onset of symptoms given in addition to the local standard of care<br>Intervention2: BUDESONIDE ROTACAP DRY POWDER INHELAR: BUDESONDE ROTACAP DPI TAKEN TROUGH ROTAHELAR TWICE DAY<br>Control Intervention1: Local standard of care: Local standard of care for mild COVID-19 cases as provided by the centre<br>",NA,NA,NA
covid,CTRI/2020/10/028695,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43749,"Intervention1: oral vitamin C tablets: oral tablet vitamin C tablet 500mg (b.d)twice a day along with other sympto9matic treatment and then asses for reduce in severity and duration of symptom<br>Intervention2: Intervention Group: Oral tablet vitamin C tablet 500mg (B.D)twice a day along with other symptomatic treatment till the symptoms relived or maximum 14 days,which ever earlier.<br>Control Intervention1: <br>control group: No vitamin C has been given to control group only symptomatic treatment will be given<br>Control Intervention2: control group: No vitamin C has been given to control group.Only symptomatic treatment will be given<br>",NA,NA,Yes
covid,CTRI/2020/10/028731,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=46442,"Intervention1: Dexamethasone 12mg: Intervention period is up to 10 days from randomisation or until hospital discharge or death, whichever comes first.<br>Route: IV; Frequency: Once Daily<br>Control Intervention1: Dexamethasone 6mg: Intervention period is up to 10 days from randomisation or until hospital discharge or death, whichever comes first<br>Route: IV; Frequency: Once Daily<br>",NA,Yes,NA
covid,CTRI/2020/11/028779,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48578,Intervention1: SARS-CoV-2 (COVID-19) Antiserum<br>Immunoglobulins (Purified F(ab)2 fragment along with standard of<br>care: Patients in this group will receive two 4mL<br>doses (at day 0 and Day 1) of BioEâ??s SARS-CoV-2 (COVID-19) Antiserum Immunoglobulins<br>(Purified F(ab)2 fragment) intravenously along with standard of care.<br>Control Intervention1: Standard care for Covid-19 patients: Patients in this group will receive only standard of care for Covid-19<br>patients.<br>,NA,NA,NA
covid,CTRI/2020/11/028959,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48272,"Intervention1: recombinant erythropoietin (r-EPO)in addition to standard care.: In 20 moderate to severely diseased patients who require ventilatory support(NIV/IV), 4000IU of r-EPO in addition to standard care would be administered subcutaneously on day 1, 2, 4 and 7th days.<br>Control Intervention1: only standard care.: In 20 number of moderate to severely diseased patients only standard care treatment protocol will be followed.<br>",NA,NA,NA
covid,CTRI/2020/11/029328,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=49552,"Intervention1: Study Drug: IND02 [Cinamuneâ?¢] capsules 500 mg <br><br>Placebo: Placebo capsules 500 mg (containing all excipients except active ingredient) to be provided by Indus Biotech Pvt. Ltd., India.<br>: Patients with receive either the Test or the Placebo product as per the dosing regimen below (along with SoC treatment):<br>â?¢	Loading dose: 3 g/day [2 capsules of 500 mg X 3 times] for initial 3<br>â?¢	days<br>â?¢	Maintenance dose: 1.5 g/day [ 1 capsule of 500 mg X 3 times] fornext 12 days<br><br>Intervention2: IND02 [Cinamuneâ?¢] capsules 500 mg <br><br>: Patients with receive either the Test or the Placebo product as per the dosing regimen below (along with SoC treatment): - Loading dose: 3 g/day [2 capsules of 500 mg X 3 times] for initial 3 - days - Maintenance dose: 1.5 g/day [ 1 capsule of 500 mg X 3 times] fornext 12 days<br>Control Intervention1: Placebo capsules 500 mg (containing all excipients except active ingredient) to be provided by Indus Biotech Pvt. Ltd., India.: Patients with receive either the Test or the Placebo product as per the dosing regimen below (along with SoC treatment):<br>- Loading dose: 3 g/day [2 capsules of 500 mg X 3 times] for initial 3<br>- days<br>- Maintenance dose: 1.5 g/day [ 1 capsule of 500 mg X 3 times] fornext 12 days<br><br>",NA,NA,NA
im,DRKS00007265,http://www.drks.de/DRKS00007265,"Intervention 1: Drug: Adempas, Riociguat (BAY63-2521) Intervention 2: Device: Placebo",NA,NA,NA
im,DRKS00010307,http://www.drks.de/DRKS00010307,Intervention 1: Drug: S-649266 Intervention 2: Drug: Best Available Therapy,NA,NA,NA
im,DRKS00011159,http://www.drks.de/DRKS00011159,"Intervention 1: Daily measurement of piperacillin blood concentration with individual dosing based on the minimal inhibitory concentration of the infecting organism beginning on 1st day after randomization<br><br>optional: Measurement of the blood concentration of piperacillin and individual drug dosage already on day of randomisation (day 0)<br> <br>duration of therapy with piperacillin/tazobactam is at the discretion of the treating physician, intervention (TDM + dose adjustment) for a maximum of 10 days Intervention 2: standard piperacillin/tazobactam therapy, dosing based on summary of product characteristics",NA,NA,NA
