study_arm,TrialID,url,Scientific_title,primary_purpose,multicentre,Study_design,control_arm,randomisation,blinding,prospective,Source_registry,phase_clean,region_Africa,region_N_America,region_L_America,region_Asia,region_Europe,region_Oceania,Date_enrollment_format,sample_size,Conditions,Bridging_flag,Day_inferred,Date_registration_format,Phase,Public_title,Countries,Primary_sponsor
im,EUCTR2013-005577-43-Outside-EU/EEA,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2013-005577-43,"A phase III, open-label study to assess the immunogenicity and reactogenicity of GSK Biologicals’ DTPa-IPV/Hib vaccine administered as a three-dose primary vaccination course at 3, 4.5 and 6 months of age and a booster dose at 18 months of age in healthy infants in Russia. - DTPA-IPV (INFANRIX-IPV)-061",NA,NA,"Controlled: noRandomised: noOpen: yesSingle blind: noDouble blind: noParallel group: noCross over: noOther: noIf controlled, specify comparator, Other Medicinial Product: noPlacebo: noOther: noNumber of treatment arms in the trial: 1",No,Not applicable,No,NA,EUCTR,Phase 3,No,No,No,No,Yes,No,NA,235,Healthy volunteers (immunisation against diphtheria-tetanus-acellular pertussis-inactivated poliovirus and Haemophilus influenzae type b) <br>MedDRA version: 19.0Level: SOCClassification code 10021881Term: Infections and infestationsSystem Organ Class: 10021881 - Infections and infestations;Therapeutic area: Diseases [C] - Bacterial Infections and Mycoses [C01],NCT02858440,FALSE,2016-08-17,Human pharmacology (Phase I): noTherapeutic exploratory (Phase II): noTherapeutic confirmatory - (Phase III): yesTherapeutic use (Phase IV): no,Immunogenicity and safety of GSK Biologicals’ combined diphtheria-tetanus-acellular pertussis-inactivated poliovirus and Haemophilus influenzae type b (DTPa-IPV/Hib) conjugate vaccine.,Russian Federation,GlaxoSmithKline Biologicals
im,EUCTR2014-001117-41-Outside-EU/EEA,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2014-001117-41,"A phase IV, open-label, non-randomised, multi-centre study to assess the immunogenicity and safety of Infanrix hexa™ administered as primary vaccination in healthy infants born to mothers given Boostrix™ during pregnancy or post-delivery in 116945 [DTPA (BOOSTRIX)-047]. - DTPA (BOOSTRIX)-048 PRI",NA,Yes,"Controlled: noRandomised: noOpen: yesSingle blind: noDouble blind: noParallel group: noCross over: noOther: noIf controlled, specify comparator, Other Medicinial Product: noPlacebo: noOther: noNumber of treatment arms in the trial: 2",No,Not applicable,No,NA,EUCTR,Phase 4,No,Yes,No,No,Yes,Yes,NA,680,"Healthy volunteers [Primary immunisation of infants against diphtheria, tetanus, pertussis, hepatitis B, poliomyelitis and disease caused by Haemophilus influenzae type b (Hib)]. <br>MedDRA version: 19.0Level: LLTClassification code 10006025Term: Bordetella pertussis laryngotracheobronchitisSystem Organ Class: 100000004862;Therapeutic area: Diseases [C] - Bacterial Infections and Mycoses [C01]",NCT02422264,FALSE,2016-10-03,Human pharmacology (Phase I): noTherapeutic exploratory (Phase II): noTherapeutic confirmatory - (Phase III): noTherapeutic use (Phase IV): yes,Immunogenicity and safety study of Infanrix hexa in healthy infants born to mothers vaccinated with Boostrix™ during pregnancy or immediately post-delivery.,Spain;Australia;Canada;Czech Republic;Finland;Italy,GlaxoSmithKline Biologicals
im,EUCTR2014-001120-30-CZ,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2014-001120-30,"A phase IV, open-label, non-randomised, multi-centre study to assess the immunogenicity and safety of a booster dose of Infanrix hexa™ in healthy infants born to mothers vaccinated with Boostrix™ during pregnancy or immediately post-delivery. - DTPA (BOOSTRIX)-049 BST: 048",NA,Yes,"<br>                Controlled: no<br>                Randomised: no<br>                Open: yes<br>                Single blind: no<br>                Double blind: no<br>                Parallel group:<br>                Cross over: no<br>                Other: no<br>                If controlled, specify comparator, Other Medicinial Product: no<br>                Placebo: no<br>                Other: no<br>",No,Not applicable,No,Yes,EUCTR,Phase 4,No,Yes,No,No,Yes,Yes,2016-10-06,680,"Infanrix Hexa is indicated for the prevention of diphtheria, tetanus, pertussis, hepatitis B, poliomyelitis and disease caused by Haemophilus influenzae type b (Hib).;Therapeutic area: Diseases [C] - Bacterial Infections and Mycoses [C01]",EUCTR2014-001120-30-ES,FALSE,2016-08-17,Human pharmacology (Phase I): no                Therapeutic exploratory (Phase II): no                Therapeutic confirmatory - (Phase III): no                Therapeutic use (Phase IV): yes,Evaluation of immunogenicity and safety of a booster dose of Infanrix hexa™ (217744) in healthy infants born to mothers vaccinated with Boostrix™ during pregnancy or immediately post-delivery.,Czech Republic;Canada;Finland;Spain;Australia;Italy,"GlaxoSmithKline Biologicals SA,"
im,EUCTR2014-004039-37-HU,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2014-004039-37,"A Phase 2/3, Randomized, Open-Label, Multi-centerStudy to Determine the Safety and Efficacy ofSolithromycin in Adolescents (12 to 17 years of age,inclusive) and Children (=2 months to <12 years of age)with Suspected or Confirmed Community-AcquiredBacterial Pneumonia",NA,Yes,"Controlled: yesRandomised: yesOpen: yesSingle blind: noDouble blind: noParallel group: noCross over: noOther: noIf controlled, specify comparator, Other Medicinial Product: yesPlacebo: noOther: noNumber of treatment arms in the trial: 2",Yes,Yes,No,Yes,EUCTR,Phase 2,No,No,Yes,Yes,Yes,No,2016-04-22,400,"Suspected or confirmed Community- Acquired Bacterial Pneumonia (CABP) <br>MedDRA version: 18.1Level: LLTClassification code 10004051Term: Bacterial pneumonia, unspecifiedSystem Organ Class: 100000004862 <br>MedDRA version: 18.1Level: LLTClassification code 10010120Term: Community acquired pneumoniaSystem Organ Class: 100000004862;Therapeutic area: Diseases [C] - Bacterial Infections and Mycoses [C01]",EUCTR2014-004039-37-Outside-EU/EEA,FALSE,2016-02-16,Human pharmacology (Phase I): noTherapeutic exploratory (Phase II): yesTherapeutic confirmatory - (Phase III): noTherapeutic use (Phase IV): no,A study to assess the safety and activity of an antibiotic (solithromycin) in approximately 400 children and adolescents with bacterial pneumonia.,Philippines;Hungary;Spain;Brazil;United Kingdom,"Cempra Pharmaceuticals, Inc"
im,EUCTR2014-004471-23-PL,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2014-004471-23,Antivirals for influenza Like Illness? An rCt of Clinical and Cost effectiveness in primary CarE - Antivirals for influenza like illness? Clinical and Cost-effectiveness,NA,Yes,"Controlled: yes<br>Randomised: yes<br>Open: yes<br>Single blind: no<br>Double blind: no<br>Parallel group: no<br>Cross over: no<br>Other: no<br>If controlled, specify comparator, Other Medicinial Product: no<br>Placebo: no<br>Other: yes<br>Other specify the comparator: Usual Best Practice<br>Number of treatment arms in the trial: 2<br>",Yes,Yes,No,NA,EUCTR,Phase 4,No,No,No,No,Yes,No,NA,4500,Influenza-like illness <br>MedDRA version: 20.1Level: PTClassification code 10022004Term: Influenza like illnessSystem Organ Class: 10018065 - General disorders and administration site conditions;Therapeutic area: Diseases [C] - Virus Diseases [C02],EUCTR2014-004471-23-HU,FALSE,2016-03-31,Human pharmacology (Phase I): noTherapeutic exploratory (Phase II): noTherapeutic confirmatory - (Phase III): noTherapeutic use (Phase IV): yes,Antivirals for influenza-like illness? What is the best option for you?,Czech Republic;Hungary;Belgium;Poland;Ireland;Lithuania;Denmark;Netherlands;United Kingdom;Sweden,University of Oxford
main,EUCTR2014-005521-12-IT,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2014-005521-12,"MANAGMENT OF PATIENT WITH MODERATE TO SEVERE POSTOPERATIVE PAIN AFTER SURGERY FOR HYSTERECTOMY: BLIND, RANDOMZATED, CONTROLLATED EXPERIMENTAL STUDY ON THE CONTROL OF PAIN SYNTOMS AND SIDE EFFECTS THOUGH THE USE OF PHARMACOLOGY ASSOSATION OF OXICODONE/NALOXONE PR 10/5 MG CP IN CLINICAL PRACTICE - OSSICODONE/NALOXONE 2014",NA,NA,"<br>                Controlled: yes<br>                Randomised: yes<br>                Open: no<br>                Single blind: yes<br>                Double blind: no<br>                Parallel group: no<br>                Cross over: no<br>                Other: no<br>                If controlled, specify comparator, Other Medicinial Product: yes<br>                Placebo: no<br>                Other: no<br>                Number of treatment arms in the trial: 2<br>",Yes,Yes,Yes,No,EUCTR,Phase 4,No,No,No,No,Yes,No,2015-10-26,141,"POSTOPERATIVE PAIN AFTER HYSTERECTOMY <br>                MedDRA version: 20.1                Level: LLT                Classification code 10054711                Term: Postoperative pain                System Organ Class: 100000004863            ;Therapeutic area: Analytical, Diagnostic and Therapeutic Techniques and Equipment [E] - Anesthesia and Analgesia [E03]",FALSE,FALSE,2019-03-18,Human pharmacology (Phase I): no                Therapeutic exploratory (Phase II): no                Therapeutic confirmatory - (Phase III): no                Therapeutic use (Phase IV): yes,STUDY ON THE CONTROL OF PAIN SYNTOMS AND SIDE EFFECTS THOUGH THE USE OF PHARMACOLOGY ASSOSATION OF OXICODONE/NALOXONE  IN MODERATE TO SEVERE POST OPERATIVE PAIN,Italy,FONDAZIONE IRCCS CA' GRANDA OSPEDALE MAGGIORE POLICLINICO
im,EUCTR2015-000066-62-IT,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2015-000066-62,"A Phase III, Randomized, Double-Blind, Active Comparator-Controlled Clinical Trial to Estimate the Efficacy and Safety of Imipenem/Cilastatin/Relebactam (MK-7655A) Versus Colistimethate Sodium + Imipenem/Cilastatin in Subjects with Imipenem-Resistant Bacterial Infection - IMI/REL (MK7655-A) vs. CMS + IMI in Subjects with Imipenem-Resistant Bacterial Infection",NA,Yes,"<br>                Controlled: yes<br>                Randomised: yes<br>                Open: no<br>                Single blind: no<br>                Double blind: yes<br>                Parallel group: no<br>                Cross over: no<br>                Other: yes<br>                Other trial design description: The trial includes both double-blind and open-label treatment groups.<br>                If controlled, specify comparator, Other Medicinial Product: yes<br>                Placebo: yes<br>                Other: no<br>                Number of treatment arms in the trial: 3<br>",Yes,Yes,Yes,NA,EUCTR,Phase 3,Yes,Yes,Yes,Yes,Yes,No,2015-07-13,54,"Imipenem-resistant bacterial infections, including hospital-associated or venntilator acquired pneumonia (HABP/VABP), complicated intra-abdominal infection (cIAI) or complicated urinary tract infection (cUTI) <br>                MedDRA version: 20.0                Level: LLT                Classification code 10071097                Term: Beta-lactam antibiotic resistance                System Organ Class: 100000004862            ;Therapeutic area: Diseases [C] - Bacterial Infections and Mycoses [C01]",EUCTR2015-000066-62-DE,FALSE,2018-02-28,Human pharmacology (Phase I): no                Therapeutic exploratory (Phase II): no                Therapeutic confirmatory - (Phase III): yes                Therapeutic use (Phase IV): no,IMI/REL (MK7655-A) vs. CMS + IMI in Subjects with Imipenem-Resistant Bacterial Infection,"United States;Portugal;Estonia;Greece;Lithuania;Turkey;Colombia;Italy;Mexico;Brazil;Romania;Peru;South Africa;Germany;Latvia;Korea, Republic of",MERCK SHARP & DOHME CORP. UNA SUSSIDIARIA DI MERCK & CO. INC.
im,EUCTR2015-000728-27-CZ,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2015-000728-27,"A Phase III, Randomized, Observer-Blind, Controlled, Multicenter Clinical Study to Evaluate the Efficacy, Safety and Immunogenicity of an MF59-Adjuvanted Quadrivalent Influenza Vaccine Compared to Non-influenza Vaccine Comparator in Adults = 65 Years of Age - Phase III Efficacy Study of aQIV in Elderly Adults",NA,Yes,"<br>                Controlled: yes<br>                Randomised: yes<br>                Open: no<br>                Single blind: no<br>                Double blind: no<br>                Parallel group: yes<br>                Cross over: no<br>                Other: yes<br>                Other trial design description: Observer-blind<br>                If controlled, specify comparator, Other Medicinial Product: no<br>                Placebo: no<br>                Other: yes<br>                Other specify the comparator: Non-flu comparator<br>                Number of treatment arms in the trial: 2<br>",Yes,Yes,Yes,Yes,EUCTR,Phase 3,No,No,Yes,Yes,Yes,No,2016-08-15,10692,Profylaxis for Influenza virus <br>                MedDRA version: 20.0                Level: PT                Classification code 10022000                Term: Influenza                System Organ Class: 10021881 - Infections and infestations            ;Therapeutic area: Diseases [C] - Virus Diseases [C02],EUCTR2015-000728-27-BG,FALSE,2016-05-25,Human pharmacology (Phase I): no                Therapeutic exploratory (Phase II): no                Therapeutic confirmatory - (Phase III): yes                Therapeutic use (Phase IV): no,"Clinical Study in Elderly to Evaluate the Safety, Immunogenicity and Efficacy of Investigational Flu Vaccine Compared to an Approved non-Flu Vaccine",Philippines;Estonia;Finland;Thailand;Turkey;Lithuania;Austria;Colombia;Czech Republic;Malaysia;Poland;Romania;Bulgaria;Latvia,Seqirus UK Limited
im,EUCTR2015-001932-38-NL,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2015-001932-38,"A randomised, double-blind, placebo-controlled, single-centre phase IIb trial as part of the EU-funded UNISEC project to assess the immunogenicity and safety of different formulations and dosing regimens of FLU-v vaccine administered subcutaneously in healthy adults aged 18-60 years.",NA,No,"Controlled: yesRandomised: yesOpen: noSingle blind: noDouble blind: yesParallel group: yesCross over: noOther: noIf controlled, specify comparator, Other Medicinial Product: noPlacebo: yesOther: noNumber of treatment arms in the trial: 4",Yes,Yes,Yes,Yes,EUCTR,Phase 2,No,No,No,No,Yes,No,2016-07-22,222,Influenza A and/or B <br>MedDRA version: 19.0Level: PTClassification code 10022000Term: InfluenzaSystem Organ Class: 10021881 - Infections and infestations;Therapeutic area: Diseases [C] - Virus Diseases [C02],NCT02962908,FALSE,2016-07-20,Human pharmacology (Phase I): noTherapeutic exploratory (Phase II): yesTherapeutic confirmatory - (Phase III): noTherapeutic use (Phase IV): no,A Phase IIb trial to examine the immune system response and safety of the FLU-v vaccine administered to healthy adults,Netherlands,PepTcell Limited (trading as SEEK)
im,EUCTR2015-002255-10-GB,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2015-002255-10,INFLAMMATORY RESPONSE IN MAJOR INJURY & RECOMBINANT HUMAN ERYTHROPOIETIN (IRMINE) - A PILOT STUDY - IRMINE pilot,NA,NA,"Controlled: yes                Randomised: yes                Open: no                Single blind: yes                Double blind: no                Parallel group: no                Cross over: no                Other: no                If controlled, specify comparator, Other Medicinial Product: no                Placebo: yes                Other: no                Number of treatment arms in the trial: 1",Yes,Yes,Yes,Yes,EUCTR,Phase 2,No,No,No,No,Yes,No,2016-06-30,10,"Post-trauma multiple organ failure: a manifestation of the systemic inflammatory/immune response to major injuries. <br>                MedDRA version: 20.0                Level: LLT                Classification code 10021459                Term: Immunodeficiency secondary to trauma                System Organ Class: 100000004870             <br>                MedDRA version: 20.0                Level: LLT                Classification code 10028237                Term: Multiple organ failure                System Organ Class: 100000004867             <br>                MedDRA version: 20.0                Level: LLT                Classification code 10044461                Term: Trauma                System Organ Class: 10022117 - Injury, poisoning and procedural complications             <br>                MedDRA version: 20.0                Level: PT                Classification code 10044541                Term: Traumatic shock                System Organ Class: 10022117 - Injury, poisoning and procedural complications            ;Therapeutic area: Body processes [G] - Immune system processes [G12]",FALSE,FALSE,2016-06-21,Human pharmacology (Phase I): no                Therapeutic exploratory (Phase II): yes                Therapeutic confirmatory - (Phase III): no                Therapeutic use (Phase IV): no,Can artificially made human erythropoietin improve recovery after major injuries?,United Kingdom,Abertawe Bro Morgannwg University Health Board
